Topic,Title,Content,Label,Label_id
Celebrity,"topi Make-Under Baru Taylor Swift, Really Means","Kecuali Anda pernah tinggal di pulau tropis tanpa i-Fi, Anda mungkin tahu (setidaknya) sedikit tentang drama yang mengikuti Taylor Swift sekitar setahun terakhir ini. Ada banyak hal yang harus dibongkar, yang telah menyebabkan penggemar dan pembenci berspekulasi bahwa album mendatangnya, Reputasi, membahas sisi ceritanya.",Fake,1
Technology,Ponsel pintar dan tablet dilarang di semua penerbangan AS karena bahaya kebakaran.,"Karena bahaya yang ditimbulkan oleh ledakan baterai, Departemen Transportasi sebelumnya telah melarang perangkat Samsung Galaxy Note 7 dari semua penerbangan. Pada hari Senin, Administrasi Penerbangan Federal mengumumkan mereka memperluas larangan untuk memasukkan semua ponsel pintar dan tablet. Pengumuman secara khusus termasuk barang-barang yang dikemas dalam barang bawaan dan bagasi terdaftar sebagai tambahan dari barang-barang yang dibawa dalam saku atau tangan seseorang. ""Kami menyadari bahwa kurangnya ponsel dan tablet dari penerbangan akan menjadi ketidaknyamanan bagi banyak orang,"" kata Sekretaris Transportasi Anthony Foxx, ""tetapi kita harus mengambil langkah-langkah untuk melindungi awak dan penumpang dari kegagalan baterai yang berbahaya.""",Fake,1
Celebrity,Barack Obama 'semut Untuk Cut Partai Longgar' Di Tengah Rumor Perceraian | follownews,"Sekarang setelah dia keluar dari House hite dan tidak harus menjaga citra palsu dari suami yang penuh cinta, mantan Presiden Barack Obama telah menendang istri Michelle ke pinggir jalan dan telah menarik cincin kawinnya, menurut sebuah sumber.",Fake,1
Celebrity,Leonardo DiCaprio Menikmati Malam Kencan dengan Kate inslet Untuk Ulang Tahunnya - Lihat Foto,"Leonardo DiCaprio bergabung dengan lawan mainnya yang paling terkenal, Kate inslet, pada Jumat malam, hanya sehari sebelum ulang tahunnya yang ke-43 pada hari Sabtu. Keduanya menghabiskan lebih dari dua jam bersama di restoran Santa Monica Giorgio Baldi, setelah itu mereka dikawal oleh petugas keamanan dan masuk ke mobil yang sama bersama. Klik untuk melihat foto-foto malam intim mereka",Fake,1
Celebrity,Katie Holmes mengulangi perannya sebagai Jacqueline Kennedy,"Katie Holmes mengulangi perannya sebagai Jacqueline Kennedy untuk mini-seri baru, ""The Kennedys: After Camelot.""",Legit,0
Technology,Kekalahan komputer Google menunjukkan sekali lagi tidak ada yang bisa mengalahkan intuisi manusia,"Lee Se-dol adalah juara dunia dalam permainan papan paling kompleks di dunia, ""Go"". Pada hari Sabtu, penantang terbaru Se-dol adalah komputer Google Deepmind AlphaGo, komputer kecerdasan buatan paling canggih di dunia. Se-dol mengalahkan mesin setelah pertandingan dua jam. CEO Google DeepMind Dennis Hassabis berkomentar setelah kekalahan AlphaGo. ""Kami datang ke sini mengharapkan superkomputer kami yang dapat menghitung berkali-kali lebih cepat maka setiap manusia akan dengan mudah mengalahkan Lee. Kami cukup terkejut dengan kemenangan Lee. Tampaknya kami masih memiliki jalan panjang untuk mereplikasi intuisi manusia yang belum ada komputer yang mampu untuk mereplikasi. """,Fake,1
Entertainment,Brian Cox menjadi tuan rumah ilmuwan Postman Pat,"Profesor Postman Pat mungkin dapat menemukan jalannya ke rumah Brian Cox di Greendale, tetapi bisakah dia menggunakan partikel boson Higgs untuk menemukan jalan keluar dari lubang hitam? Anda dapat melihat bagaimana dia melakukannya dengan menonton episode minggu ini dari pertunjukan kartun CBeebies ketika Postman Pat muncul bersama pembawa acara Brian Cox sebagai Profesor Ryan Farrow. Profesor Farrow disajikan sebagai teman warga Greendale Ted Glen dan sebagai ahli dalam sains dan luar angkasa. Brian, Ted dan Profesor Postman Pat akan naik ke kapal roket mereka dan meluncur ke lubang hitam dengan partikel boson Higgs mereka dalam pendingin di bawah kursi Profesor di kapal. Tonton bersama Jess si kucing saat lepas landas pada hari Rabu pukul 07.25 BST.",Fake,1
Celebrity,Guru piano Jamie Foxx,"Jamie Foxx dilaporkan mengajar putri Katie Holmes, Suri cara bermain piano.",Fake,1
Business,Tinju Brexit hilang,"Negara Teluk yang kaya minyak, Qatar memutuskan untuk menarik sumbat untuk berinvestasi dalam usaha Inggris. Perdana Menteri Sheikh Abdullah bin Nasser Al Thani mengatakan dalam konferensi pers bahwa mereka akan mencoba mengurangi investasi di Inggris setelah negara itu memutuskan untuk meninggalkan Uni Eropa. Dia menambahkan bahwa Qatar sekarang mencoba untuk melihat ke negara-negara Eropa lainnya untuk peluang yang lebih baik. Perdana Menteri Inggris Theresa May diwawancarai pada hari Rabu ini setelah dimulainya proses yang ada. Dia sedih mengetahui bahwa Qatar memutuskan untuk mengurangi investasi di Inggris karena Brexit. Dia masih percaya itu akan membuka peluang lain. Liam Fox, sekretaris negara Inggris untuk perdagangan internasional mengatakan pemerintah akan bekerja keras untuk menunjukkan bahwa Brexit pada akhirnya akan membawa lebih banyak bisnis ke negara itu.",Fake,1
Business,Pesanan pesawat meningkat sepuluh kali lipat dalam setahun sebagai dorongan untuk manufaktur Inggris,"Industri kedirgantaraan global menikmati lonjakan pesanan pesawat pada bulan Februari menempatkannya pada jalur untuk rekor tahun pengiriman dan meningkatkan ekonomi Inggris. Jumlah pesawat komersial yang dipesan oleh maskapai melonjak menjadi 43 bulan lalu dari hanya empat pada Februari 2016 menurut ADS asosiasi perdagangan industri. Angka-angka tersebut berdasarkan pada pesanan pembuat pesawat Airbus Boeing Canada Bombardier, perusahaan milik negara China, Comac dan Irkut dari Rusia. Pertumbuhan terutama didorong oleh permintaan pesawat lorong tunggal yang dirancang untuk perjalanan jarak pendek. Industri ini mengirimkan 100 pesawat kepada pelanggan selama sebulan dengan nilai hingga £ 2 miliar untuk ekonomi Inggris. Nilai ini berasal dari penelitian dan pengembangan dan manufaktur yang terjadi di negara ini. Airbus mempekerjakan sekitar 15.000 orang di Inggris dan membuat sayap untuk pesawatnya di pabriknya di Broughton, Wales utara.",Legit,0
Entertainment,Saluran 4 'bisa pindah dari London',"Proposal tentang apakah akan memindahkan Channel 4 dari London akan dianggap sebagai bagian dari konsultasi pemerintah. Rencana untuk memprivatisasi perusahaan TV telah ditangguhkan tetapi di mana ia menghabiskan uangnya juga sedang ditinjau oleh Sekretaris Kebudayaan Karen Bradley telah diumumkan. Dia mengatakan pemerintah ingin ""manfaat aset nasional ini tersebar luas tidak hanya di London"". Channel 4 mengatakan ""relokasi besar akan sangat merusak"". Pemerintah melakukan peninjauan 18 bulan atas saluran milik publik yang memiliki lebih dari 800 staf tetapi kurang dari 30 yang berbasis di luar London pusat. Bradley akan menguraikan rencana konsultasi di Konferensi Media Bangsa-Bangsa dan Wilayah di Salford pada hari Rabu.",Legit,0
Celebrity,Tom Cruise canggung memutarbalikkan pertanyaan tentang putri Suri,"Tom Cruise dengan sopan menanggapi pertanyaan tentang putri Suri di pemutaran perdana Mummy-nya tadi malam, tetapi tampaknya tidak cukup nyaman membicarakannya untuk menjelaskan lebih lanjut.",Legit,0
Celebrity,Kanye est sebagai Designing Looks Untuk Melania Trump Pada Hari Peresmian Sebelum Kerusakan,"Kanye est, 38, adalah definisi workaholic sejati. Selain Tour Saint Pablo-nya yang sibuk yang baru saja dibatalkan, 'Ye terinspirasi untuk membuat pakaiannya seperti popcorn dan secara diam-diam menyusun beberapa desain untuk dipakai oleh Ibu Negara Melania Trump, 46, yang akan datang.",Fake,1
Celebrity,Terlalu Banyak Bintang untuk Dihitung Dukungan Berdiri Untuk Kanker,"Banyak bintang melangkah keluar untuk acara Hollywood Stand to Cancer di LA pada Selasa malam. Penggalangan dana, yang diselenggarakan oleh Reese itherspoon dan suaminya, Jim Toth, membawa pasangan-pasangan imut seperti Diane Kruger dan Joshua Jackson dan Jessica Alba dan Cash arren, serta Selena Gomez, Drew Barrymore, dan Gwyneth Paltrow. Gwyneth sendiri telah menjadi pendukung lama program Stand Up to Cancer sejak ayahnya, Bruce Paltrow, meninggal karena kanker paru-paru pada tahun 2002.",Legit,0
Education,Siswa menggunakan senjata berpakaian seperti mainan seks dan University of Texas untuk mendukung Hukum membawa terbuka di University of Texas,"Ratusan mahasiswa yang membawa senjata muncul di Universitas Texas-Austin pada hari Rabu ini untuk menunjukkan dukungan bagi undang-undang menyembunyikan negara yang diperdebatkan yang diberlakukan hari Rabu. Undang-undang memungkinkan pemegang lisensi pistol tersembunyi setidaknya 21 tahun untuk membawa pistol di kampus, termasuk ke asrama, ruang makan, ruang kelas, atau bangunan universitas lainnya. Dalam putaran yang tidak biasa, para siswa memutuskan untuk ""mendandani"" senjata mereka seperti mainan seks. Alasannya? Menurut Jared Jin, penyelenggara pawai, mereka ingin menunjukkan kepada orang-orang absurditas kaum liberal dengan mendandani senjata seperti mainan seks. ""Kaum liberal percaya bahwa boleh-boleh saja mempromosikan pergaulan bebas di mana-mana"", klaim Jin. ""Namun mereka takut ketika orang menggunakan hak dasar konstitusional dan ingin melindungi diri mereka sendiri,"" kata Jin.",Fake,1
Sports,Stan Wawrinka membuktikan kemenangan Roger Federer,"Stan Wawrinka memukau penonton dan mengalahkan juara Inggris Terbuka lima kali Roger Federer. Setelah menyusui ACL yang robek dan tempat terakhir bersamaan selesai di semua pertandingan tahun ini, Wawrinka membuat comeback di British Open. Sejarah Wawrinka membuat comeback membuatnya menjadi pemain pria kedua sejak 1942 untuk memenangkan Open setelah musim yang kalah. ""Saya hanya ingin mengucapkan terima kasih kepada keluarga dan teman-teman saya,"" kata Wawrinka. ""Sebulan yang lalu, aku bahkan tidak bisa berjalan. Mereka harus melakukan segalanya untukku - bahkan membantuku ke john,"" tambahnya. Sementara itu, Svetlana Kuznetsova mengalahkan Elena Vesnina, terlepas dari cedera yang dideritanya pada musim gugur lalu.",Fake,1
Technology,Apple Says Kids Under 5 - Free For Life,"Apple berkomitmen untuk Apple sehari membuat dokter menjauh. Perusahaan telah berkomitmen untuk membiarkan setiap anak Amerika di bawah lima tahun membeli iPhone dengan harga setengah. Perusahaan akan menginstal aplikasi yang memungkinkan anak-anak untuk memberi tahu guru mereka ketika mereka merasa tidak enak atau perlu menggunakan kamar mandi, aplikasi ini memungkinkan mereka untuk menghubungi guru tanpa mengangkat tangan mereka. Rasa malu karena menarik perhatian pada diri sendiri ketika Anda harus buang air besar adalah sesuatu dari masa lalu, dan apel memimpin. The Futuresource Consulting, sebuah perusahaan riset telah mendukung gagasan yang telah ditawarkan dan ingin menyumbangkan 35.000 sistem operasi iPhone dan Apple MacOS hingga tahun di seluruh AS.",Fake,1
Politics,Hakim menolak permintaan Stein untuk penghitungan ulang dalam Wis.,"MADISON, Wis. - Calon Partai Hijau Jill Stein membayar 3,5 juta Selasa untuk membersihkan jalan bagi penghitungan suara presiden Wisconsin tetapi meminta hakim menolak gugatannya untuk meminta semua negara bagian Wisconsin melakukan penghitungan ulang dengan tangan.",Legit,0
Celebrity,Peringkat 'Megyn Kelly Today' Tidak Semua Sinar Matahari untuk Pembawa Acara Pagi Baru NBC,"Jika tuan rumahnya dilaporkan mendapat gaji 17 juta setahun dan satu set baru telah dibangun di dalam markas Rockefeller Plaza NBC di Midtown Manhattan, ""Megyn Kelly Today"" lebih mahal daripada segmen jam 9 pagi sebelumnya ""Today."" Kehilangan penonton, dalam jangka panjang, akan menjadi masalah.",Legit,0
Entertainment,Dukungan Besar untuk Feminis Tomi Lahren,"Tomi Lahren dikenal dengan diskusi video daringnya tentang feminisme dan hak-hak perempuan. Dia dicintai oleh kaum liberal dan konservatif karena mengutarakan pendapatnya dan berbicara untuk perempuan dan minoritas. Dalam satu video dia berkata, ""Kaum feminis adalah tentang kebebasan berekspresi. Tidak masalah ukuran atau preferensi seksual Anda."" Lahren mungkin seorang wanita muda (25 tahun), tetapi komentar dan videonya dipenuhi dengan kebaikan dan dukungan. Misalnya, dalam satu video ia menyatakan, ""Pengungsi Suriah melarikan diri untuk hidup mereka, dan kehidupan anak-anak mereka, adalah jiwa-jiwa pemberani yang meninggalkan rumah dan negara mereka."" Dia kemudian men-tweet, ""Amerika dikenal karena keyakinan, keluarga, dan kebebasan. Tolong, ingat cita-cita ini dan terima dan bantu warga Suriah yang mencoba masuk ke negara kita.""",Fake,1
Celebrity,Skenario Impian? Semut Khloe Akan Mengadopsi Putri Rob,"Khloe Kardashian telah membentuk ikatan yang kuat dengan keponakannya, Mimpi, dia telah mengatakan kepada saudaranya Rob bahwa dia ingin mengadopsi dia, RadarOnline.com telah belajar secara eksklusif.",Fake,1
Celebrity,Justin Bieber Meminta 'Taylor Swift hat Up' di Pic ith Kanye est,"Anda belum yakin apa maknanya, tetapi pada Selasa pagi (2 Agustus) Justin Bieber memunculkan lebih dari 85.000 komentar hanya dalam waktu kurang dari enam jam untuk satu jepretan foto kacamata hitam gaya John Lennon FaceTiming dengan yang lain selain Kanye est Tapi itu keterangan yang berspekulasi di internet: ""Taylor cepat apa,"" tulis Bieber.",Legit,0
Celebrity,Ray J Menghadapi Rumor Dia Meluncur Ke DM Malia Obama,Bintang porno favorit Kanye mengatakan desas-desus bahwa ia mencoba putri DM Presiden Obama itu tidak benar. Ray memposting video di Instagram setelah beberapa situs web melaporkan cerita tersebut tanpa bukti nyata untuk mendukung klaim mereka.,Legit,0
Entertainment,Jake Gyllenhaal segan dengan topik hubungannya dengan Ryan Reynolds,"Jake Gyllenhaal diwawancarai minggu lalu oleh Michael Strahan tentang film komedi romantis barunya, ""Loaf"", yang membintangi lawannya Ryan Reynolds. Ryan memerankan Dr. David Jordan, ketertarikan romantis karakter Gyllenhaal dalam kisah Mars dan Venus ini. Karakter itu tidak berpengalaman sebagai dokter dan merasa keluar dari elemennya dalam hubungan baru ini dan dalam profesi barunya. Gyllenhaal menggambarkan karakter Ryan sebagai seorang romantis yang menolak untuk diturunkan ke bumi tidak peduli bagaimana keadaan di negara ini atau di dunia saat ini. Setiap karakter percaya dia memiliki kaki di tanah, tetapi keduanya cenderung terbang ke luar angkasa ketika segala sesuatunya menjadi sulit dan mereka harus menghadapi kehidupan di daerah yang dilanda perang yang terasa seperti tinggal di Mars dengan mitra Venus. Wawancara ditayangkan di ""Good Morning America"" dan kemudian sebagian ditampilkan di CBS Evening News.",Fake,1
Celebrity,"Blake Lively di pertanda di Hollywood, Mengarahkan dan Kemungkinan Reuni 'Gossip Girl'","Sebagai salah satu dari Variety's Power of pertanda yang dihormati, Blake Lively akan menghadiri makan siang pada hari Jumat untuk mendukung Koalisi Penyelamatan Anak. Untuk edisi minggu ini, aktris itu berbicara tentang wanita di Hollywood, menembak di New York untuk ""Gossip Girl,"" dan apa yang dia cari dalam sebuah peran.",Legit,0
Education,Universitas kiri berusaha untuk menempatkan perempuan dalam posisi berkuasa atas laki-laki yang lebih berkualitas.,"Untuk membuahkan hasil agenda globalis tentang kesetaraan gender, universitas-universitas yang berhaluan kiri mengadvokasi perempuan untuk ditempatkan pada posisi di atas rekan-rekan pria mereka yang lebih berkualitas untuk memperketat kesenjangan gender dalam sains, teknologi, teknik dan rekayasa yang didominasi laki-laki tertentu. bidang matematika. George Soros mendanai studi, ""Mengapa Beberapa Bidang STEM Lebih Seimbang Gender Daripada Yang Lain?"" mengacu pada karya sebelumnya tentang kesenjangan gender STEM untuk bidang yang didominasi pria.",Fake,1
Entertainment,Sir Paul McCartney di Lennon,"Kanye dan warisan musiknya sendiri ""Album terakhir Sir Paul McCartney tentang Bunga 80-an di Dirt dianggap sebagai salah satu yang terbaik dalam dekade ini. Dia bekerja sama dengan musisi baru, produser baru, dan mitra penulisan lagu baru dalam bentuk Elvis Costello dan itu mengilhami tur dunia pertamanya dalam 10 tahun. Sekarang setelah rekaman itu dirilis ulang lengkap dengan demo yang sebelumnya tidak pernah terjadi, Sir Paul berbicara kepada BBC 6 Music Matt Everitt tentang berkolaborasi dengan Costello Kanye West dan Michael Jackson - tetapi mengapa dia tidak akan pernah bekerja dengan siapa pun yang lebih baik dari John Lennon, Sir Paul juga mengungkapkan dia sedang mengerjakan album baru dengan produser Adele dan apa yang dia pikir akan menjadi warisan musiknya.",Legit,0
Celebrity,"Apakah Jared Leto, 45, Menghancurkan Paris Jackson yang berusia 19 tahun?","Jared Leto mengincar hal yang cukup muda: Paris Jackson yang berusia 19 tahun. Duo berpapasan di pesta Harper's Bazaar Icons di NYC pada 8 September, di mana aktor, 45, “pasti bermain untuknya, ”Kata orang dalam. “Dia menatap langsung ke matanya saat dia berbicara dan mereka berdiri sangat dekat. Mereka berbicara lama sekali dan dia banyak tertawa. ” Tetap saja, pemenang Oscar muncul, ketika Paris akhirnya pergi untuk bersama teman-temannya - meskipun tidak sebelum Jared mencium pipinya. Menambahkan orang dalam: ""Jelas bahwa dia super ke dalam dirinya, perbedaan usia terkutuk.""",Fake,1
Business,Dewan hanya memilih untuk menghapus perlindungan privasi Internet tengara FCC,"Kongres mengirim undang-undang yang diusulkan kepada Presiden Trump pada hari Selasa yang menghapus perlindungan privasi online tengara sebagai salvo pertama dalam apa yang kemungkinan akan menjadi pengerjaan ulang yang signifikan dari aturan yang mengatur akses Internet di era dominasi Partai Republik. Dalam pemungutan suara partai, House Republican membebaskan penyedia layanan Internet seperti Verizon ATT dan Comcast perlindungan yang disetujui tahun lalu yang berupaya membatasi apa yang bisa dilakukan perusahaan dengan informasi seperti kebiasaan penelusuran pelanggan, riwayat penggunaan data lokasi, data lokasi, dan nomor Jaminan Sosial. Aturan juga mengharuskan penyedia untuk memperkuat perlindungan untuk data pelanggan terhadap peretas dan pencuri.",Legit,0
Sports,Helm Broncos yang ditemukan dengan kaus Tom Brady yang hilang bisa menjadi milik Von Miller,"Helm Super Bowl 50 MVP Von Miller mungkin telah ditemukan bersama kaus Tom Brady yang hilang di Meksiko menurut tim Miller, Denver Broncos. NFL mengumumkan pada hari Senin bahwa kaus Brady dari Super Bowl LI bulan lalu yang dilaporkan oleh quarterback New England Patriots hilang setelah pertandingan ditemukan ""dalam kepemilikan anggota yang dipercaya dari media internasional"". Investigasi yang melibatkan FBI dan lembaga penegak hukum lainnya juga menemukan jersey Super Bowl Brady dari dua tahun sebelumnya dan kejutan mungkin tidak berakhir di sana.",Legit,0
Celebrity,David Gest ditemukan tewas pada usia 62: Mantan suami Liza Minnelli ditemukan setelah kematian 'yang tidak dapat dijelaskan' di hotel London,"David Gest, bintang reality TV dan mantan suami Liza Minnelli, ditemukan tewas di sebuah hotel bintang lima di London dalam keadaan ""tidak dapat dijelaskan"".",Legit,0
Celebrity,GADIS TENTANG KE N: Victoria Beckham sedang mempersiapkan bayi kelima,"Victoria Beckham, benar, sedang mempersiapkan bayi kelima dengan suaminya David, menurut sumber yang dekat dengan sahabatnya, Tana Ramsay.",Fake,1
Celebrity,Jim Carrey Di Planet Lain Berpikir Penguasa Reptil Alien Bumi,"Komik Jim Carrey diam-diam adalah pengikut kacang konspirasi kooky yang percaya reptil asing menjalankan dunia. Bahkan nuttier, bintang Dumb and Dumber berencana untuk go public dengan komitmennya untuk mendera pekerjaan teori aneh David Icke.",Fake,1
Celebrity,Kekecewaan Pernikahan Barack Michelle Obama - Bagaimana Ini Membayar Jutaan Wajib Pajak,Barack Obama dan istrinya Michelle terus berantakan setelah keperemajaan presiden. Sekarang ini membutuhkan jutaan pembayar pajak. Perkawinan pahit antara dan terus berantakan setelah keperempuanan presiden. Sekarang ini membutuhkan jutaan pembayar pajak. ENQUIRER Nasional telah melihat catatan-catatan eksklusif yang diperoleh oleh pengawas pemerintah dari at Judicial atch - mengungkapkan bahwa pasangan yang berselisih itu mengambil pesawat pribadi yang terpisah untuk berangkat ke Hawaii untuk liburan Natal.,Fake,1
Celebrity,,Gatal gatal memperingatkan Angelina agar tidak menggunakan mantra untuk merayu kembali Brad,Fake,1
Business,Frankfurt Adalah Opsi Brexit Termurah untuk Bankir Perumahan,Bankir Brexit yang melarikan diri dari London perhatikan: Frankfurt adalah pusat keuangan utama termurah di Uni Eropa untuk tinggal dan bekerja menurut broker properti Savills Plc. Biaya tahunan gabungan untuk menyewa apartemen dan biaya ruang kantor per-karyawan berjumlah hampir 30.000 euro (33.000) di kota Jerman kurang dari setengah dari Paris. Frankfurt muncul sebagai tujuan favorit untuk bank investasi seperti Goldman Sachs Group Inc. yang membutuhkan hub di UE setelah Inggris menarik diri dari blok tersebut.,Legit,0
Celebrity,Brad Pitt Menjalankan Kembali ke Jen Aniston Selama Perceraiannya Dari Angelina Jolie (EKSKLUSIF),"Ketika Angelina Jolie terus memutar pisaunya di hati Brad Pitt di tengah perceraian mereka yang akan datang, aktor berusia 53 tahun ini berlari kembali ke mantan istrinya Jennifer Aniston untuk mendapatkan dukungan, In Touch telah secara eksklusif belajar. Setahun setelah Angelina, 42, membutakan suaminya dari dua tahun dengan surat cerai, aktris itu berterus terang dengan The New York Times, tampaknya menunjukkan bahwa keenam anaknya lebih baik tanpa ayah mereka.",Fake,1
Education,Girls Who Code Closing Gender Ilmu Komputer,Sudah waktunya untuk menutup kesenjangan gender. Salah satu kesenjangan terbesar adalah di salah satu karir yang paling banyak diminati dan dibayar dengan baik: ilmu komputer. Girls Who Code adalah klub yang didedikasikan untuk malam di lapangan bermain dan sekarang akan datang ke Coos Bay.,Legit,0
Sports,Chelsea menjadikan pemain Arsenal Alexis Sánchez sebagai target transfer musim panas No1 mereka,Chelsea telah menjadikan pemain Arsenal Alexis Sánchez sebagai target transfer musim panas utama mereka dan Antonio Conte telah membahas kemungkinan membawa pemain Chili itu ke Stamford Bridge dengan hierarki klub. Manajer Italia sedang dalam pembicaraan dengan Chelsea mengenai kontrak baru dan sebagai bagian dari transfer musim panas telah dibahas. Conte telah menyerahkan kepada tim rekrutmen klub secara efektif dipimpin oleh sutradara Marina Granovskaia dan direktur teknis Michael Emenalo daftar pemain yang ingin ia tandatangani dengan Sánchez dan bek kiri di antara prioritas.,Legit,0
Politics,Pres. Trump Menyatakan Bahwa Dia Pindah Gedung Putih,"Washington (CNN) Jaksa Agung Jeff Sessions telah menyatakan bahwa Presiden Trump telah memutuskan untuk memindahkan Gedung Putih ke kota suaka. Dia menyatakan bahwa Presiden telah memutuskan untuk tinggal di dalam kota suaka dalam upaya mengusir alien ilegal. Dia mengatakan akan melakukan tur ke Amerika Serikat termasuk Los Angeles, Chicago dan Philadelphia, untuk memutuskan lokasi mana yang akan menjadi tempat terbaik untuk pindah ke Gedung Putih. Nancy Pelosi telah mulai membangun tembok di sekitar San Francisco dengan dana sendiri dan ribuan sukarelawan. Dinding akan dipanggil, ""Oh Tidak"" dan dijadwalkan akan selesai minggu ini.",Fake,1
Celebrity,Anna Faris Menanggapi Rumor Kecurangan Chris Pratt-Jennifer Lawrence Saat Mereka Mempromosikan 'Penumpang' Di Ulang Tahunnya,"Aktris ""Mom"" Anna Faris tidak ingin membiarkan tabloid menghampirinya, tetapi ketika desas-desus beredar tahun lalu tentang suaminya Chris Pratt berselingkuh dengannya dengan lawan main ""Penumpang"" Jennifer Lawrence, dia merasa rentan.",Legit,0
Celebrity,Pangeran Harry Meghan Markle Bergerak Bersama,"Seorang sahabat dekat dari bintang ""Suits"" itu mengatakan kepada The ENQUIRER bahwa Meg ""membalikkan istana dengan renovasi"" - menambahkan: ""Dia tahu apa yang dia inginkan Meghan sangat keras kepala ketika sampai pada seleranya sendiri"" Penduduk asli LA bersikeras. pada renovasi ramah lingkungan, ruang terbuka lapang, warna-warna netral, sofa dan kursi besar yang nyaman, dan aksesoris kaca dan logam modern. Tapi sikap ""seperti diva"" orang biasa membuat beberapa orang dalam istana merasa ngeri",Fake,1
Celebrity,,Kelly Ripa dan Ryan Seacrest menangis di udara berbicara tentang putranya dengan disleksia,Legit,0
Celebrity,Petualangan Asmara di dalam Bucket List Betty yang berusia 95 tahun,Betty hite berencana untuk berhenti dari akting TV di 95 untuk memeriksa item dari daftar embernya,Fake,1
Celebrity,Memajukan mode: Merenung Tom Hiddleston memiliki pirang baru dalam hidupnya saat ia berpose dengan anjing untuk kampanye Gucci yang ramah setelah Taylor Swift berpisah,Dia salah satu bintang Hollywood yang paling banyak bermain.,Legit,0
Celebrity,Beyonce Resmi Sudah Berlalu Berlayar dengan Rencana Pengirimannya yang GILA,"Tidak dapat disangkal bahwa Beyonce adalah salah satu diva terbesar di Hollywood, tetapi sumber-sumber baru menunjukkan tuntutannya semakin gila. Untuk mengantisipasi kedatangan saudara kembar mereka, penyanyi dan suaminya Jay-Z telah menyusun rencana pengiriman begitu gila sehingga Anda akan berpikir mereka royalti. Pada tumit laporan bahwa pasangan terkenal telah pindah ke properti sewaan dekat dengan rumah sakit Cedars-Sinai Los Angeles, di mana Bey akan melahirkan, orang dalam mengatakan kepada majalah Heat bahwa ""acara ini diatur untuk menjadi tanpa biaya."" ekstravaganza. "" Klik untuk mendapatkan sendok di dalam rencana ruang bersalin Beyonce, dan bagaimana putri pasangan itu, Blue Ivy, akan memiliki peran yang sangat aneh dalam prosesnya.",Fake,1
Technology,"Apple memangkas harga, pada iPad kelas bawah, menambah warna pada jajaran iPhone","Sementara tablet iPad Pro tidak mendapatkan pembaruan, kedua model iPad kelas bawah ini mendapat potongan harga 100 hari ini, diluncurkan melalui siaran pers yang sunyi daripada acara besar yang dipentaskan. Dengan para penggemar yang berteriak-teriak untuk berbagai warna yang lebih besar untuk iPhone mereka, Apple mengumumkan dalam rilis yang sama lima warna yang terinspirasi buah, mendengarkan rasa dari iMac G3 pada tahun 1998. Warna-warna baru, yang tersedia mulai Selasa depan, adalah Cherry (merah) , Lemon (kuning), Kapur (hijau), Blueberry (biru), dan Grape (ungu).",Fake,1
Entertainment,Penggemar Sedam Sedih Memuja Seri BE Motel,"Produksi AE yang brilian dari 'Bates Motel' sedang menuju ke buku-buku sejarah setelah menjalankan mendebarkan yang menyenangkan jutaan penggemarnya. Perbedaan kreatif telah menghentikan program inovatif ini, yang mengalahkan versi Gus Van Sant 1998 dari Psycho sebagai penghormatan penuh semangat terhadap film horor Alfred Hitchcock. Pengaturan saat ini dari seri AE menambah masalah modern pada yang sebelumnya dihadapi oleh pengunjung di Bates Motel. Renovasi yang cerdas ini meningkatkan versi Alfred Hitchcock yang agak kuno menjadi sesuatu yang benar-benar dapat diidentifikasi oleh pemirsa. Aktingnya juga lebih unggul daripada versi lama yang agak datar, tidak berwarna,. Untungnya, masih ada satu musim lagi di dalam kaleng, jadi kesenangan belum berakhir. Kita semua akan sedih melihat seri hebat ini berakhir",Fake,1
Celebrity,"Ratu Elizabeth dan Kate Middleton Beradu Lagi: Duchess Takut Kehamilan Sulit, Mengadopsi Bayi 'Kerajaan' Kedua - Laporan","Kate Middleton dikatakan telah mengalami keguguran. Namun, laporan baru mengklaim sebaliknya. Laporan baru mengatakan bahwa tidak mungkin bagi ibu Pangeran George untuk menggugurkan bayi keduanya ketika dia tidak ingin hamil lagi dan lebih memilih untuk mengadopsi. Sebenarnya, ini adalah salah satu hal yang diperdebatkan Kate dan Ratu Elizabeth.",Fake,1
Celebrity,Tuan Rumah Larut Malam Bereaksi terhadap OJ Simpson Parole News,"OJ Simpson diberikan pembebasan bersyarat Kamis, setelah menjalani hampir sembilan tahun penjara karena perampokan bersenjata dan penyerangan dengan senjata, dan TV larut malam banyak bicara tentang hal itu.",Legit,0
Celebrity,Stop Right Now The Spice Girls Mungkin Akan Merencanakan Reuni,Ada hal-hal tertentu yang orang tidak seharusnya bercanda. Reuni Spice Girls yang potensial dengan kelima anggota adalah salah satunya.,Legit,0
Celebrity,Apakah Angelina Jolie memalsukan adopsi Maddox Jolie Pitt? Di Dalam Klaim Mengejutkan,"Angelina Jolie terkenal karena mengadopsi anak-anak dari seluruh dunia, tetapi apakah dia mendapatkan putra pertamanya, Maddox, menggunakan dokumen palsu? Ayah asli Maddox, Kamboja, mengajukan klaim mengejutkan bahwa Jolie tidak memiliki kuasa hukum atas pria berusia 15 tahun itu.",Fake,1
