title,source,category,sub-category,content,label,label_id,topic_id
tantangan perdana pelatih bhayangkara fc hadapi bali united.,tempo.co,bola,-,akan menjamu bali united di laga perdana putaran kedua liga 1 di stadion patriot candrabhaga kota bekasi jumat 13 september 2019. laga ini menjadi tantangan pertama pelatih baru the guardian paul munster.kami memiliki persiapan lebih dari dua pekan ini menjadi persiapan yang bagus dan positif kata paul munster dalam jumpa pers sebelum laga di stadion patriot pada kamis 12 september 2019.paul munster menjadi bagian bhayangkara fc sejak dua pekan ini. pelatih asal irlandia utara ini menggantikan angel alvredo vera yang dipecat manajemen. paul direkomendasikan oleh simon mcmenemy mantan pelatih bhayangkara fc sebelum menukangi timnas indonesia.saya sudah menganalisa permainan anakanak semua bagus sempat tc dan hasilnya positif saya ingin pertandingan besok anakanak tampil lebih percaya diri dan meraih hasil bagus ujar paul.paul mengatakan sempat melihat pertandingan terakhir bhayangkara fc melawan persebaya di laga terakhir putaran pertama. di laga itu jajang mulyana dan kawankawan menelan kekalahan 02.saya melihat apa yang kurang saya langsung minta untuk bertemu dengan pemain dan langsung memberikan program saya mengganti beberapa pemain dan itu berdampak cukup positif kata paul.dua pemain terbarunya adalah bruno matos dari persija jakarta menggantikan flavio back junior dan hedipo gonzalo dari kalteng putra menggantikan fergunzi. saya akan memasang pemain yang punya performa yang bagus baik lokal maupun asing ucap paul.paul mengaku tak gentar dengan bali united yang sekarang berada di puncak klasemen dengan pemain yang berkualitas.paul merasa yakin dengan kekuatannya sendiri karena memiliki banyak pemainpemain berkualitas di timnya. saya sudah menganalisa kekuatan bali saya percaya anakanak bisa tampil bagus besok ujar paul.pemain belakang bhayangkara fc jajang mulyana mengatakan koleganya di lapangan percaya diri bisa mendapatkan hasil maksimal di laga besok. karena memiliki persiapan secara mental dan taktik. yang penting kami mengurangi kesalahan insya allah besok kami dapat hasil maksimal ujar dia.menurut dia kedatangan paul memberikan perubahan yang drastis di tubuh bhayangkara fc. saya harus memperlihatkan kerja keras dan selalu disiplin dan mengurangi kesalahan satu sama lain. yang pertama taktik dan mengurangi kesalahan pemain ujar dia.,non-clickbait,0,38
lahan proyek kereta cepat jakartabandung kurang 1 persen.,tempo.co,metro,-,direktur utama pt kereta cepat indonesiacina kcic chandradwiputra mengatakan pembebasan lahan untuk sudah mencapai 99.sedikit lagi 1 persen sedikit di karawang bandung dan kecil lagi di bekasi kata chandrausai meneken nota kesepahaman di kantor pt mrt jakarta selasa 10 september 2019.chandra menunjuk satu persen yang dimaksud adalah lahan seluas enam hektare. pembebasannya ditargetkanselesai seluruhnya dalam 12 bulan ke depan.dalam pembebasan lahan chandramenerangkan pt kcic harus melewati beberapa tahapan. dalam proses tersebut jika pemilik lahan keberatan akan diserahkan ke pengadilan jika tidak cukup puas lagi akan diserahkan ke mahkamah agung ma.ratarata prosesnya sudah di ma semua. tapi sidang di ma juga masih butuh waktu. setelah dari ma nanti keputusan ke bpn lagi ada prosesnya lagi di pengadilan kata chandramenerangkan.untuk konstruksi chandra mengatakan sudah mencapai 328 persen. terdapat empat stasiun untuk kereta cepat itu nantinyayakni halim perdanakusuma karawang walini dan tegal luar.keempat stasiun disebutnya sudah mulai konstruksi semua.targetnya pertengahan 2021 kata chandra. akan terbentang sejauh 142 kilometer. diperkirakan kereta dapat melaju dengan kecepatan 350 kilometer per jam. dengan kereta itu waktu tempuh antara jakartabandung diperkirakan hanya 40 menit.,non-clickbait,0,41
nelayan norwegia temukan ikan bermata besar saat memancing.,tempo.co,International,-,seorang menemukan seekor spesies ikan aneh yang memiliki bentuk seperti ikan alien dengan mata bulat ekstra besar.nelayan ini menemukan ikan itu saat hendak memancing ikan halibut biru di sebuah pulau di norwegia.menurut laporan nelayan bernama oscar lundahl 19 tahun hampir melompat keluar dari perahunya ketika dia melihat spesies yang tampak aneh dengan mata bulat di ujung tali pancingnya.spesimen itu adalah seekor ratfish yang bernama latin chimeras monstrosa linnaeus. kisah ratfish ini berasal dari mitos monster yunani yang memiliki kepala singa dan ekor naga.meskipun ratfish tidak berbahaya bagi manusia dan memakan krustasea seperti kepiting dan siput laut penampilan aneh mereka cukup untuk membuat nelayan manapun merinding.mata besar mereka diyakini telah dikembangkan untuk membantu mereka melihat dalam kegelapan yang dalam.lundahl sedang memancing ikan halibut biru ketika dia secara tidak sengaja menangkap ikan ratfish itu di pulau andoya di norwegia utara.dia memiliki empat kail di barisnya dengan makarel sebagai umpan dan sedang memancing di perairan dengan kedalaman 800 meter pada saat itu.kami sedang mencari halibut biru yang merupakan spesies langka sekitar 8 kilometer dari pantai kata lundahl.saya memiliki empat kait pada satu baris dan merasakan sesuatu yang cukup besar di ujungnya. butuh waktu sekitar 30 menit untuk menariknya karena kedalamannya 800 meter. ada dua halibut di dua kait dan saya sangat senang kemudian saya melihat ada sesuatu yang lain. sangat menakjubkan. saya belum pernah melihat ini sebelumnya. ini hanya terlihat aneh seperti dinosaurus. saya tidak tahu apa itu tetapi rekan saya tahu tambahnya.lundahl mengklaim bahwa karena perubahan tekanan yang ekstrem ratfish tidak selamat dari pengalaman itu.tidak ingin menyianyiakannya lundahl mengatakan membawa pulang ikan itu dan menggorengnya. meskipun penampilannya jelek rasanya enak.ini agak seperti ikan kod tapi enak katanya.,non-clickbait,0,13
tanggapan yusuf mansur soal kritikan terhadap film the santri.,tempo.co,Celebrity,-,pendakwah berterimakasih atas masukan terhadap film yang dibintangi oleh anaknya wirda mansur. belakangan beredar kritik pedas terhadap film tersebut namun yusuf menanggapinya dengan kalem.begini ya setahu wirda dan saya judulnya kan friendship tidak dimaksudkan pacaranship cuma ambil anglenya dan dibikin trailernya begitu. inikan baru trailer filmnyabelum syutingnya baru oktober katanya. jangan lupa ini masih terlalu minor untuk menilai ujar dia saat dihubungi tempo selasa 17 september 2019.yusuf mansur mengatakan ia melihat permasalahan dengan kepala dingin dan tidak mengedepankan emosi apalagi berujar kasar dan mencaci maki di depan umum. perlakuan itu ia terapkan kepada keluarganya dan jemaat pengajiannya. ia menerima masukan soal trailer film namun bukan memvonis film tersebut apalagi jika dikatakan film sesat.proses pemubuatan film kata yusuf akan dilakukan bulan depan sehingga masih ada kesempatan untuk dilakukan perbaikan bila tidak sesuai. namanya film kalau ga disuka bisa dipotong adegan rasa percintaan bisa dipotong artinya ada proses screening akhir sebelum dibungkus saya kira teman nahdlatul ulama akan bijak kata dia.menurut yusuf ini merupakan kesempatan agar saling memberikan masukan dan pandangan untuk keberhasilan film . kontrol sosial itu baik kata dia tapi jangan berlebihan hingga membuat anak muda enggan untuk berkreasi.the santri merupakan film garapan livi dan menggandeng gus azmi veve zulfikar wirda mansur dan wakil gubernur jawa timur emil dardak. livi mengatakan film tersebut akan mulai syutingnya pada bulan ini dan akan tayang pada april 2020.sebelumnya pendakwah maaher atthuwailibi mengkritisi beberapa adegan dalam film tersebut yang menurutnya tidak mencerminkan kehidupan di pesantren. sebuah film mengandung adegan saling tatap lelaki dan perempuan bukan mahrom tulis dia. tersebut juga menautkan foto wirda mansur anak dari ustad yusuf masur yang juga berperan dalam film tersebut. unggahan tersebut juga kembali diunggah oleh yusuf mansur.,non-clickbait,0,7
ribetnya makeup angelina jolie di maleficent mistress of evil.,tempo.co,Beauty,-,menampilkan peri kegelapan menjadi sosok yang memukau di film disney yang akan tayang di bioskop mulai 18 oktober 2019. maleficent merupakan penjahat yang pertama kali muncul di film klasik pada 1959.sebulan menjelang tayang disney merilis tampilan di belakang layar perubahan aktris itu menjadi sosok penjahat dengan tulang pipi lancip dan rambut bercabang bak tanduk. video hitam putih dengan durasi 43 menit itu memperlihatkan aktris beranakenam itu duduk di kursi rias dikelilingi beberapa penata rambut dan makeup artist.proses mengubah angelina dimulai dengan membagi rambutnya menjadi dua kunciran tinggi lalu dikepang. setelah itu kepalanya dipasangi semacam penutup dengan dua lubang untuk rambutnya. sementara itu makeup artist memasang aplikasi wajah yang membuat tulang pipinya terlihat lancip.berikutnya adalah pemasangan tanduk yang disambungkan dengan penutup kepala. lalu mantan istri brad pitt itu memasang taring palsu di giginya sebelum tersenyum dengan bibir merah menyala.aktris 43 tahun itu mengulangi perannya setelah sukses besar film sebelumnya pada 2014. juga menyatukan kembali dia dengan putri aurora yang diperankan elle fanning.fanning 20 sebelumnya membagikan dua foto di belakang layar termasuk foto lucu angelina tanduk dan tanda perdamaian di jubah mandi.ini membuat ibumu bekerja di set maleficent2 tulis fanning di keterangan foto.disney mengumumkan sedang memproduksi maleficent 2 pada mei 2019. selain angelina joliedan ellefanning disney juga menggandeng michelle pfeiffer sebagai ratu ingrith dan harris dickinson akan berperan sebagai pangeran phillip.,non-clickbait,0,1
satgas antimafia bola pantengi kompetisi liga 2 dan liga 3.,tempo.co,Sports,-,jilid ii yang diaktifkan mulai 6 agustus 2019 kini bergerak mengawasi jalannya kompeisi sepak bola liga 2 dan liga 3 mulai pekan lalu.liga 2 dan liga 3 diamati karena yang rawan. apabila ditemukan pengaturan pertandingan maka subsatgas wilayah akan melakukan penindakan hukum ujar kepala biro penerangan masyarakat divisi humas polri brigjen pol dedi prasetyo di gedung mabes polri jakarta jumat.dalam pengawasan itu polres dan polda yang bergerak sejak satgas antimafia bola jilid ii memperluas jangkauan dengan membentuk subsatgas di 13 provinsi di indonesia.satgas daerah terdapat di jawa barat jawa timur jawa tengah metro jaya bali lampung papua sumatera barat sumatera selatan kalimantan tengah kalimantan timur kalimantan selatan dan diy.bersama komisi disiplin pssi satgas mengawasi perangkat pertandingan termasuk wasit serta pengawas klub sepak bola pelatih mau pun pemain untuk memastikan pelaksanaan liga 2 dan 3 bebas dari pengaturan pertandingan.ada pun hingga sebulan sejak dibentuk dedi prasetyo menuturkan satgas anti mafia bola jilid ii belum menemukan pengaturan pertandingan di liga 1 2 maupun yang sedang bergulir.sementara kasus mafia bola yang belum tuntas di antaranya kasus dengan tersangka mantan anggota exco pssi hidayat yang sebelumnya terkendala faktor kesehatan serta vigit waluyo yang berkasnya dikembalikan kepada polisi p19.,non-clickbait,0,33
pengamat kontrak politik capim kpk bentuk intimidasi.,republika.co.id,News,Nasional,republika.co.id jakarta tahap pemilihan calon pimpinan capim kpk telah memasuki babak uji kelayakan dan kepatutan atau di dpr ri. namun ada yang berbeda pada sebelumnya yakni para capim kpk diminta untuk meneken kontrak politik sebagai komitmen mereka.peneliti komunikasi politik universitas telkom dedi kurnia syah menilai adanya kontrak politik yang harus diteken para capim kpk adalah sebuah intimidasi. tentu saja merupakan intervensi bahkan lebih jauh sebagai intimidasi. dengan menyetujui kontrak artinya tiap capim akan menyetujui dengan dalih tidak ada pilihan lain sementara hal itu dilakukan dalam proses seleksi ujar dedi kurnia saat dihubungi melalui pesan singkat selasa 109.menurut direktur eksekutif indonesia political opinion ipo itu kontrak politik yang diminta dpr ri ke seluruh capim terpilih adalah cara paling kasar sejauh ini. kondisi ini jelas intimidasi bagi capim.seharusnya kata dia tidak terjadi kontrak politik itu andaipun diperlukan seharusnya muncul ketika pimpinan kpk terpilih sudah ditentukan. sehingga tidak membatasi idealisme capim saat dalam proses seleksi.kontrak ini semakin menguatkan anggapan publik jika dpr ri sedang mengantisipasi pimpinan kpk yang sejalan dengan kepentingan dpr ri bisa saja kontrak ini menjadi materi politik sandera. tentu sangat disayangkan tutur dedi kurnia. sebelumnya anggota komisi iii dpr ri arsul sani menyampaikan bahwa kontrak politik tersebut dimaksudkan untuk menjamin komitmen para capim agar sewaktuwaktu tidak berubah sikap saat mendapat tekanan publik. nantinya kontrak politik secara tertulis itu akan ditandatangani di atas materai. ia menuturkan surat pernyataan tersebut akan menjadi semacam kontrak politik antara capim dengan dpr ri jika nantinya terpilih.,non-clickbait,0,25
muhammadiyah presiden sebaiknya tak terbitkan surpres.,republika.co.id,News,Nasional,republika.co.id jakarta wakil ketua majelis hukum dan ham pp muhammadiyah manager nasution meminta presiden joko widodo jokowi untuk mengambil inisiatif mengakhiri polemik revisi undangundang komisi pemberantasan korupsi kpk. yaitu dengan tidak menerbitkan surat presiden surpres terkait revisi uu kpk.dengan demikian pembahasan revisi uu kpk terdebut tidak bisa dilakukan tanpa surpres. dalam pandangan sebagian besar masyarakat sipil antikorupsi revisi uu kpk saat ini belum prioritas dan bukan waktu yang tepat ujar direktur pusdikham pusat studi dan pendidikan ham uhamka kepada rabu 119.manager juga menilai revisi uu kpk membuat publik luas mengkritik keras langkah dewan perwakilan rakyat dpr ri. dalam pandangan mereka ada beberapa poin dalam draf revisi uu kpk inisiatif dpr itu tidak relevan dengan piagam antikorupsi perserikatan bangsabangsa pbb. bahkan dalam draf revisi uu kpk versi dpr itu ada beberapa poin yang dipandang melemahkan kpk.padahal dalam uu kpk lembaga antirasuah itu tidak boleh berada di bawah pengaruh kekuasaan mana pun. dengan demikian kpk itu dipastikan tetap independen tegas manager.lanjut manager saat ini ada baiknya dpr fokus merevisi undangundang nomor 7 tahun 2006 tentang pengesahan uncac. pasalnya masih banyak substansi dalam uu 7206 yang tidak sejalan dengan dengan piagam antikorupsi pbb uncac. setidaknya terdapat sejumlah poin pokok perubahan dalam revisi uu kpk versi dpr itu yang memantik prokontra di publik. bagi yang pro memandang di samping usia uu itu sudah cukup lama juga dikhawatirkan kpk menjadi lembaga tak terjamah karena tidak ada yang mengawasi. bagi mereka revisi adalah solusinya terang manager.menurut manager mereka yang kontra menilai bahwa revisi itu diduga memiliki agenda besar untuk mengebiri bahkan mengamputasi kpk. poinpoin pokok yang dinilai akan melemahkan bahkan mengamputasi kpk. diantaranya berkaitan dengan keberadaan dewan pengawas aturan penyadapan. kemudian mengenai kewenangan surat penghentian penyidikan perkara sp3 status pegawai kpk.juga kedudukan kpk sebagai penegak hukum cabang kekuasaan eksekutif posisi kpk selaku lembaga penegak hukum dari sistem peradilan pidana terpadu di indonesia kata manager.sejauh ini kata manager publik khususnya masyarakat sipil antikorupsi menitipkan kepercayaan kepada presiden. mereka masih berusaha keras menghadirkan keyakinan bahwa presiden akan tetap konsisten satu kata dan laku. sebab presiden menilai selama ini lembaga antirasuah sudah bekerja dengan baik. kpk telah bekerja sepenuh hati untuk melakukan pemberantasan korupsi tutup manager.presiden jokowi mengaku hingga kini masih mempelajari draf revisi uu kpk sebelum mengirimkan surat presiden surpres ke dpr. ia mengatakan baru menerima daftar inventaris masalah dim hari ini.jadi baru saya terima dimnya tadi. baru saya pelajari hari ini. pelajari dulu. secepatcepatnya. kita ini baru melihat dimnya dulu. nanti kalau surpres kita kirim besok saya sampaikan. nanti materimateri apa yang perlu direvisi jelas jokowi di jakarta international expo kemayoran rabu 119.lebih lanjut saat ditanya terkait poin revisi uu kpk yang menyebutkan kinerja kpk harus diawasi oleh dewan pengawas kpk jokowi enggan memberikan pernyataannya lebih lanjut. kendati demikian presiden menekankan agar poinpoin yang tercantum dalam ruu kpk tersebut tak membatasi dan mengganggu kinerja serta independensi kpk. saya ingin melihat dulu dim nya. jangan sampai ada pembatasanpembatasan yang tidak perlu. sehingga independensi kpk menjadi terganggu. intinya ke sana ujar jokowi.,non-clickbait,0,25
kamera tilang elektronik akan disebar di 81 titik jakarta.,republika.co.id,News,Nasional,republika.co.id jakarta dinas perhubungan dki jakarta akan menambah titiktitik kamera untuk penerapan tilang elektronik atau etle di 81 titik. penambahan titik untuk tilang elektronik tersebut untuk menambah perluasan pengawasan terutama pada penerapan kebijakan perluasan ganjil genap.untuk itu dinas perhubungan dki jakarta telah menganggarkan tambahan pengadaan sistem tilang elektronik tersebut di rancangan apbd 2020. anggaran tersebut akan dimasukkan ke dalam anggaran hibah untuk polri dalam rancangan apbd 2020 kata kepala dinas perhubungan dki jakarta syafrin liputo selasa 109.syafrin menyebut saat ini untuk titik kamera tilang elektronik baru ada di 12 titik dan kamera dipasang oleh polda metro jaya. syafrin menyebut pihaknya telah berkoordinasi dengan dirlantas polda metro jaya untuk kembali menghitung kebutuhan kamera etle di lapangan.ia mengungkapkan dishub dki akan mendorong untuk direalisasikan tambahannya namun dishub dki tetap akan menunggu usulan dirlantas agar usulan tambahan etle mampu diakomodasi di apbd 2020. nanti kami akan anggarkan untuk tambahan sekitar 81 titik katanya menambahkan.kebutuhan perluasan tilang elektronik tersebut menurut syafrin di antaranya untuk memaksimalkan penindakan hukum terutama di area ruasruas jalan yang telah diterapkan perluasan ganjil genap. sebab kata dia 81 titik yang akan ditambah ini termasuk ruas ganjil genap yang kemarin pada saat asian games 2018 belum termasuk tambahan 16 ruas jalan yang sekarang.selain menambahkan etle di jalur ganjil genap dishub dki jakarta juga akan menambahkan kamera etle di jalur bus transjakarta. dishub dki berharap dengan tilang elektronik di jalur transjakarta ini jalur transportasi publik steril dari kendaraan pribadi.sebelumnya pt transportasi jakarta dan direktorat lalu lintas polisi daerah metro jaya dirlantas jaya telah melakukan penandatanganan nota kesepahaman mou mengenai pemasangan etle electronic traffic law enforcement pada 12 koridor jalur transjakarta.direktur utama pt transportasi jakarta agung wicaksono mengatakan penggunaan etle sangat efektif dan dia ingin transjakarta turut membantu pemanfaatan etle tersebut untuk mengurangi kemacetan kelancaran dan ketertiban laju busway serta lalu lintas secara umum. etle mampu memberikan akurasi pencatatan dengan nyata sehingga bukti pelanggaran tidak dapat terelakkan lagi kata agung.agung menuturkan berdasarkan data evaluasi tahun 2016 bahwa telah terjadi penurunan tingkat sterilisasi jalur transjakarta yang sebelumnya 55 persen pada tahun 2018 terjadi penurunan tingkat sterilnya jadi 51 persen jelasnya.dengan penerapan etle ini pihaknya berharap dapat kembali seperti mandat awalnya yakni jalur khusus yang steril untuk keamanan dan kenyamanan warga dki menggunakan transportasi publik.saat ini 12 kamera tilang elektronik telah terpasang di 10 titik yakni1. jembatan penyeberangan orang jpo mrt bundaran senayan ratu plaza jakarta selatan berjenis kamera check point satu kamera2. jpo mrt polda semanggi hotel sultan jakarta pusat berjenis kamera check point satu3. jpo depan kementerian pariwisata jakarta pusat berjenis satu4. jpo mrt dekat kementerian pendayagunaan aparatur negara dan reformasi birokrasi jakarta selatan berjenis check point satu5. sudirman ke thamrin jakarta pusat berjenis dan satu6. thamrin ke sudirman jakarta pusat berjenis dan satu7. simpang bundaran patung kuda jakarta pusat berjenis kamera anpr dua8. simpang sarinah badan pengawas pemilu bawaslu jakarta pusat berjenis kamera anpr satu9. simpang sarinah starbuck jakarta pusat berjenis dan dua10. jpo plaza gajah mada jakarta pusat berjenis kamera dan anpr satu,non-clickbait,0,25
pertamina dukung pasokan avtur di bandara kertajati.,republika.co.id,Economy,Ekonomi,republika.co.idjakarta general manager pertamina marketing operation region iii tengku fernanda mengatakan pertamina dalam dua bulan terakhir intens menyuplai bahan bakar pesawat terbang avtur bagi sejumlah maskapai penerbangan di bandara internasional jawa barat bijb atau bandara kertajati. ini untuk mengimbangi tingginya kebutuhan avtur sejak peningkatan frekuensi penerbangan di bandara tersebut.sejak dipindahkannya penerbangan reguler dari bandara husein sastranegara bandung ke bandara kertajati terjadi peningkatan jadwal penerbangan hingga 70 persen. hal tersebut dia sampaikan berimbas pada pasokan avtur bagi penerbangan di kertajati di mana saat ini ratarata suplai hingga 70 kiloliter kl per hari.fernanda menyampaikan pertamina terus mendukung kebutuhan avtur di bijb dan telah menyiapkan fasilitas pendukung depot pengisian pesawat udara dppu untuk memenuhi kebutuhan maskapai.kami upayakan semaksimal mungkin di mana pasokan avtur dari terminal bbm balongan dibawa ke dppu menggunakan mobil tangki khusus avtur yakni bridger berkapasitas 24 kl ujar fernanda dalam keterangan tertulis yang diterima republika.co.id di jakarta selasa 109.selanjutnya kata fernanda avtur ditampung dalam empat unit tangki modular berkapasitas masingmasing 20 kl. kemudian avtur diisikan menggunakan mobil tangki khusus untuk mengisi ke pesawat atau disebut mobil tangki refueler.fernanda menyatakan jika dihitung secara volume suplai avtur ke bijb masih relatif kecil maksimal 70 kl per hari atau sekitar 14 persen dibandingkan total pasokan di bandara soekarno hatta.namun yang patut digarisbawahi seberapa pun kebutuhannya kami upayakan untuk dapat mendukung bijb agar dapat tumbuh dan terus berkembang sehingga menjadi bandara penyangga di jawa barat ucapnya.sejak dibuka sebagai bandara reguler saat ini bijb melayani sekitas 12 jadwal penerbangan per hari dengan berbagai kota tujuan di luar pulau jawa. adapun dua maskapai yang telah beroperasi rutin yakni lion air dan air asia.bandara kertajati akan menjadi salah satu bandara terbesar di indonesia. menyambut hal tersebut kami juga telah menyiapkan peningkatan layanan dan fasilitas dppu di mana salah satunya untuk mengantisipasi penerbangan untuk umrah yang akan dilakukan dalam waktu dekat kata fernanda menambahkan.,non-clickbait,0,8
susi siap bantu anggaran daerah untuk pengembangan perikanan.,republika.co.id,Economy,Ekonomi,republika.co.idjakarta menteri kelautan dan perikanan susi pudjiastuti menyatakan siap membantu daerah untuk mendapatkan tambahan anggaran demi mendorong sektor perikanan. susi menilai daerah yang menjadi sentra penghasil ikan nasional layak mendapatkan dukungan anggaran yang lebih dari pemerintah pusat.saya dukung daerah untuk mendapat tambahan anggaran dari kementerian keuangan. misalnya maluku yang sangat luas dan menyumbang banyak ikan kata susi rabu 119.ia menuturkan penambahan anggaran itu diperlukan terutama untuk penambahan infrastruktur penunjang. sebab diakui banyak daerah yang belum memiliki pelabuhan besar yang mumpuni. tak hanya maluku susi menilai daerah papua pulau natuna dan bitung merupakan daerah potensial.setiap daerah yang memberikan sumbangsih pendapatan tinggi dari sektor apapun harus dinaikkan anggarannya tuturnya menambahkan.melihat potensi beberapa daerah yang begitu besar pemerintah juga telah mengizinkan kapalkapal dari daerah lain untuk menangkap di zona penangkapan tertentu. namun untuk mengoptimalkan pencatatan pendapatan daerah pemerintah daerah diimbau untuk membuat peraturan daerah ihwal kewajiban melaporkan tangkapan di pelabuhan.susi mengatakan kkp sejak lama mendorong agar ikan yang ditangkap di wilayah tertentu dilelang di tempat pelelangan ikan tpi di pelabuhanpelabuhan tersebut. pelelangan ikan ini akan sangat membantu mendorong pertumbuhan ekonomi daerah dan juga menghidupkan ekspor langsung dari daerah.selama ini ekspor itu lucu. ikan dari morotai dibawa ke bitung dari bitung dibawa ke makassar baru diekspor. kita ini mendorong setiap wilayah perikanan harusnya ada ekspor sendiri. dari morotai ke palau dari biak ke palau jauh lebih dekat daripada dari biak dibawa dulu ke jakarta bawa ke makassar dulu baru di ekspor jelasnya.tak hanya memperjauh jarak tempuh yang membuat mutu ikan menurun ekspor yang tidak efisien tersebut juga memakan biaya yang jauh lebih besar. seharusnya semua wilayah timur harus ekspor langsung tapi bukan dari tengah laut pakai kapal tramper itu illegal fishing namanya kata dia.,non-clickbait,0,8
intelijen militer jerman perluas penyelidikan pengaruh ekstrem kanan di bundeswehr.,republika.co.id,International,Internasional,intelijen militer jerman militrischer abschirmdienst mad memperluas penyelidikan soal pengaruh ekstremis kanan di militer jerman bundeswehr kata beberapa media hari selasa 1009. penyelidikan terutama fokus pada satuan elit militer kommando spezialkrfte ksk.jumlah tentara di ksk yang diyakini bersimpati terrhadap ekstrem kanan luar biasa tinggi kata sebuah sumber kepada majalah berita der spiegel.wakil menteri pertahanan gerd hoofe mengatakan kepada komisi pengawas militer di parlemen meningkatnya jumlah ekstremis kanan di ksk memerlukan penyelidikan lebih lanjut tulis derspiegel. dia juga mengatakan penyelidikan terhadap ekstremisme kanan di ksk telah menjadi prioritas bagi mad.bundeswehr telah mengalami beberapa insiden penting dalam beberapa tahun terakhir terkait dengan ekstrem kanan namun inilah pertama kalinya pasukan elit ksk berada di bawah pengawasan khusus.ksk beranggotakan sekitar 1100 tentara dan sering diminta oleh nato dan amerika serikat untuk membantu operasi antiteror di balkan dan timur tengah.menurut organisasi jaringan berita redaktionsnetzwerk deutschland pengaruh ekstrem kanan terburuk terutama ada di satuan pasukan terjun payung yang berpusat di sekitar pangkalan militer franzjosephstrauss di altenstadt negara bagian bayern. pangkalan militer itu pernah jadi kepala berita pada 1990an ketika mad menemukan bahwa tentara di sana merayakan ulang tahun hitler dan menyanyikan lagulagu partai nazi.mad kini sedang menyelidiki anggota militer yang dekat dengan franco a. seorang tentara yang mengejutkan jerman ketika ia ditangkap tahun 2017. franco a. ditangkap ketika sedang berusaha mengambil pistol dan amunisi yang disembunyikannya di bandara di wina. selain senjata ditemukan juga bahan peledak.franco a. dituduh merencanakan serangan terhadap para politisi dan tokoh masyarakat di jerman yang dianggap ramah terhadap pengungsi dengan menyamar sebagai pengungsi dari suriah. dia bahkan sempat mendaftarkan diri dengan identitas yang salah sebagai pengungsi asal suriah dan diterima di sebuah penampungan pengungsi di jerman. namun franco a. kemudian dibebaskan dari tuduhan terorisme dan hanya dikenai sanksi karena pelanggaran senjata.mad juga mengamati kelompok ekstremis kanan nordkreuz yang giat di internet. namun kapasitas pengumpulanintelijen mad dianggap terlalu kecil dan tidak punya cukup personel maupun sumber daya untuk melakukan penyelidikan seluas itu.kementerian pertahanan jerman telah mengisyaratkan bahwa mereka ingin memperkuat penyelidikan mengenai pengaruh ekstrem kanan di militer. hpts,non-clickbait,0,13
pemerintah buka seluruh layanan data internet di papua barat.,republika.co.id,News,Nasional,republika.co.id jakarta kementerian komunikasi dan informatika kemkominfo sudah sepenuhnya membuka akses data internet di papua barat setelah beberapa pekan belakangan diblokir menyusul kericuhan yang terjadi di papua dan papua barat. situasi di papua dinilai sudah kondusif.sehubungan dengan situasi dan kondisi keamanan di seluruh wilayah provinsi papua barat sudah kondusif pemerintah membuka kembali seluruh layanan data yang diselenggarakan oleh operator seluler di 13 kabupatenkota di provinsi tersebut pada rabu 119 pukul 16.00 wit kata plt. kepala biro humas kementerian kominfo ferdinandus setu melalui keterangan resmi rabu 119.akses internet di dua kota terakhir di papua barat manokwari dan sorong dibuka mulai siang ini setelah dipastikan kondisi di dua kota tersebut dinyatakan kondusif. pemerintah sudah membuka akses internet di 11 kabupaten di papua barat secara bertahap sejak 4 september yaitu fak fak sorong selatan raja ampat teluk bintuni teluk wondama kaimana tambrauw maybrat manokwari selatan pegunungan arfak dan kabupaten sorong.sementara di provinsi papua pembatasan internet masih berlaku di kota jayapura dan kabupaten jayapura pemerintah masih memantau kondisi di kedua wilayah tersebut hingga dua hari ke depan. dari 29 kabupatenkota di wilayah papua sebanyak 27 kabupaten sudah dibuka kembali layanan data internet secara bertahap yaitu kabupaten keerom puncak jaya puncak asmat boven digoel mamberamo raya mamberamo tengah intan jaya yalimo lanny jaya mappi dan tolikara.kemenkominfo juga sudah membuka internet di nduga supiori waropen merauke biak numfor yapen sarmi paniai dogiyai deiyai pegunungan bintang yahukimo nabire jayawijaya dan mimika. menurut data kemekominfo sebaran yang berkaitan dengan papua menurun sejak 31 agustus per 6 september terdapat 6.060 url yang menyiarkan .puncak terkait papua terjadi pada 30 agustus kemenkominfo mencatat terdapat 72 ribu url. sebaran menurun menjadi 42 ribu url pada 31 agustus dan kembali turun menjadi 19 ribu pada 1 september.,non-clickbait,0,25
